id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,adulteracion_confirmada,observacion
DOC002571,SIN00643,fotos,True,True,2025-03-16,False,False,
DOC002572,SIN00643,informe_perito,True,True,2025-03-16,False,False,
DOC002573,SIN00644,denuncia,True,True,2025-11-22,False,False,
DOC002574,SIN00644,factura_taller,True,True,2025-11-22,False,False,
DOC002575,SIN00644,fotos,True,True,2025-11-22,False,False,
DOC002576,SIN00644,informe_perito,True,True,2025-11-22,False,False,
DOC002577,SIN00645,denuncia,True,True,2024-12-15,False,False,
DOC002578,SIN00645,factura_taller,True,True,2024-12-15,False,False,
DOC002579,SIN00645,fotos,False,True,2024-12-15,False,False,
DOC002580,SIN00645,informe_perito,True,False,2024-12-15,False,False,
DOC002581,SIN00646,denuncia,True,True,2025-07-05,False,False,
DOC002582,SIN00646,factura_taller,True,True,2025-07-05,False,False,
DOC002583,SIN00646,fotos,True,True,2025-07-05,False,False,
DOC002584,SIN00646,informe_perito,True,True,2025-07-05,False,False,
DOC002585,SIN00647,denuncia,True,True,2025-06-01,False,False,
DOC002586,SIN00647,factura_taller,True,True,2025-06-01,False,False,
DOC002587,SIN00647,fotos,True,True,2025-06-01,False,False,
DOC002588,SIN00647,informe_perito,True,True,2025-06-01,False,False,
DOC002589,SIN00648,denuncia,True,True,2025-03-03,False,False,
DOC002590,SIN00648,factura_taller,False,True,2025-03-03,True,False,
DOC002591,SIN00648,fotos,True,True,2025-03-03,False,False,
DOC002592,SIN00648,informe_perito,False,True,2025-03-03,False,False,
DOC002593,SIN00649,denuncia,True,True,2025-12-09,False,False,
DOC002594,SIN00649,factura_taller,True,True,2025-12-09,False,False,
DOC002595,SIN00649,fotos,True,True,2025-12-09,False,False,
DOC002596,SIN00649,informe_perito,True,False,2025-12-09,False,False,
DOC002597,SIN00650,denuncia,True,True,2025-11-28,False,False,
DOC002598,SIN00650,factura_taller,True,True,2025-11-28,False,False,
DOC002599,SIN00650,fotos,True,True,2025-11-28,False,False,
DOC002600,SIN00650,informe_perito,True,True,2025-11-28,False,False,
DOC002601,SIN00651,denuncia,True,True,2024-11-17,False,False,
DOC002602,SIN00651,factura_taller,True,True,2024-11-17,False,False,
DOC002603,SIN00651,fotos,True,True,2024-11-17,False,False,
DOC002604,SIN00651,informe_perito,True,True,2024-11-17,False,False,
DOC002605,SIN00652,denuncia,True,True,2026-04-05,False,False,
DOC002606,SIN00652,factura_taller,True,True,2026-04-05,False,False,
DOC002607,SIN00652,fotos,True,True,2026-04-05,False,False,
DOC002608,SIN00652,informe_perito,True,True,2026-04-05,False,False,
DOC002609,SIN00653,denuncia,True,False,2026-04-18,False,False,
DOC002610,SIN00653,factura_taller,True,True,2026-04-18,False,False,
DOC002611,SIN00653,fotos,True,True,2026-04-18,False,False,
DOC002612,SIN00653,informe_perito,True,True,2026-04-18,False,False,
DOC002613,SIN00654,denuncia,True,True,2025-08-10,False,False,
DOC002614,SIN00654,factura_taller,True,True,2025-08-10,False,False,
DOC002615,SIN00654,fotos,True,True,2025-08-10,False,False,
DOC002616,SIN00654,informe_perito,True,True,2025-08-10,False,False,
DOC002617,SIN00655,denuncia,True,True,2025-02-01,False,False,
DOC002618,SIN00655,factura_taller,True,True,2025-02-01,False,False,
DOC002619,SIN00655,fotos,True,True,2025-02-01,False,False,
DOC002620,SIN00655,informe_perito,True,True,2025-02-01,False,False,
DOC002621,SIN00656,denuncia,False,True,2025-02-02,False,False,
DOC002622,SIN00656,factura_taller,True,True,2025-02-02,False,False,
DOC002623,SIN00656,fotos,True,True,2025-02-02,False,False,
DOC002624,SIN00656,informe_perito,True,True,2025-02-02,False,False,
DOC002625,SIN00657,denuncia,True,True,2025-10-21,False,False,
DOC002626,SIN00657,factura_taller,True,True,2025-10-21,False,False,
DOC002627,SIN00657,fotos,True,True,2025-10-21,False,False,
DOC002628,SIN00657,informe_perito,True,True,2025-10-21,False,False,
DOC002629,SIN00658,denuncia,True,True,2024-10-04,False,False,
DOC002630,SIN00658,factura_taller,True,True,2024-10-04,False,False,
DOC002631,SIN00658,fotos,True,True,2024-10-04,False,False,
DOC002632,SIN00658,informe_perito,True,True,2024-10-04,False,False,
DOC002633,SIN00659,denuncia,True,True,2025-02-12,False,False,
DOC002634,SIN00659,factura_taller,True,True,2025-02-12,False,False,
DOC002635,SIN00659,fotos,True,True,2025-02-12,False,False,
DOC002636,SIN00659,informe_perito,True,True,2025-02-12,False,False,
DOC002637,SIN00660,denuncia,True,False,2025-01-21,False,False,
DOC002638,SIN00660,factura_taller,True,True,2025-01-21,False,False,
DOC002639,SIN00660,fotos,True,True,2025-01-21,False,False,
DOC002640,SIN00660,informe_perito,True,True,2025-01-21,False,False,
DOC002641,SIN00661,denuncia,True,True,2025-04-01,False,False,
DOC002642,SIN00661,factura_taller,True,True,2025-04-01,True,False,
DOC002643,SIN00661,fotos,True,True,2025-04-01,False,False,
DOC002644,SIN00661,informe_perito,True,True,2025-04-01,False,False,
DOC002645,SIN00662,denuncia,True,True,2025-10-11,False,False,
DOC002646,SIN00662,factura_taller,True,True,2025-10-11,False,False,
DOC002647,SIN00662,fotos,True,True,2025-10-11,False,False,
DOC002648,SIN00662,informe_perito,True,False,2025-10-11,False,False,
DOC002649,SIN00663,denuncia,True,True,2025-05-22,False,False,
DOC002650,SIN00663,factura_taller,True,True,2025-05-22,False,False,
DOC002651,SIN00663,fotos,True,True,2025-05-22,False,False,
DOC002652,SIN00663,informe_perito,True,True,2025-05-22,False,False,
DOC002653,SIN00664,denuncia,True,True,2026-03-08,True,False,
DOC002654,SIN00664,factura_taller,True,True,2026-03-08,False,False,
DOC002655,SIN00664,fotos,True,True,2026-03-08,False,False,
DOC002656,SIN00664,informe_perito,True,True,2026-03-08,False,False,
DOC002657,SIN00665,denuncia,True,True,2024-08-20,False,False,
DOC002658,SIN00665,factura_taller,True,True,2024-08-20,False,False,
DOC002659,SIN00665,fotos,True,True,2024-08-20,False,False,
DOC002660,SIN00665,informe_perito,True,True,2024-08-20,False,False,
DOC002661,SIN00666,denuncia,False,True,2025-11-22,True,False,
DOC002662,SIN00666,factura_taller,True,False,2025-11-22,False,False,
DOC002663,SIN00666,fotos,False,True,2025-11-22,True,False,
DOC002664,SIN00666,informe_perito,True,False,2025-11-22,True,False,
DOC002665,SIN00667,denuncia,True,True,2025-07-13,False,False,
DOC002666,SIN00667,factura_taller,True,True,2025-07-13,False,False,
DOC002667,SIN00667,fotos,True,True,2025-07-13,False,False,
DOC002668,SIN00667,informe_perito,True,True,2025-07-13,False,False,
DOC002669,SIN00668,denuncia,True,True,2025-06-06,False,False,
DOC002670,SIN00668,factura_taller,True,True,2025-06-06,False,False,
DOC002671,SIN00668,fotos,True,True,2025-06-06,False,False,
DOC002672,SIN00668,informe_perito,True,True,2025-06-06,False,False,
DOC002673,SIN00669,denuncia,True,True,2024-06-24,False,False,
DOC002674,SIN00669,factura_taller,True,True,2024-06-24,False,False,
DOC002675,SIN00669,fotos,True,False,2024-06-24,False,False,
DOC002676,SIN00669,informe_perito,True,False,2024-06-24,False,False,
DOC002677,SIN00670,denuncia,True,True,2024-11-27,False,False,
DOC002678,SIN00670,factura_taller,True,True,2024-11-27,False,False,
DOC002679,SIN00670,fotos,True,True,2024-11-27,True,False,
DOC002680,SIN00670,informe_perito,True,True,2024-11-27,False,False,
DOC002681,SIN00671,denuncia,True,True,2025-10-05,False,False,
DOC002682,SIN00671,factura_taller,True,True,2025-10-05,False,False,
DOC002683,SIN00671,fotos,True,True,2025-10-05,False,False,
DOC002684,SIN00671,informe_perito,True,True,2025-10-05,False,False,
DOC002685,SIN00672,denuncia,True,True,2025-01-31,False,False,
DOC002686,SIN00672,factura_taller,True,True,2025-01-31,False,False,
DOC002687,SIN00672,fotos,True,True,2025-01-31,False,False,
DOC002688,SIN00672,informe_perito,True,True,2025-01-31,False,False,
DOC002689,SIN00673,denuncia,True,True,2025-08-12,False,False,
DOC002690,SIN00673,factura_taller,True,True,2025-08-12,False,False,
DOC002691,SIN00673,fotos,True,True,2025-08-12,False,False,
DOC002692,SIN00673,informe_perito,True,True,2025-08-12,False,False,
DOC002693,SIN00674,denuncia,True,True,2025-10-21,True,False,
DOC002694,SIN00674,factura_taller,True,True,2025-10-21,False,False,
DOC002695,SIN00674,fotos,True,True,2025-10-21,False,False,
DOC002696,SIN00674,informe_perito,True,True,2025-10-21,False,False,
DOC002697,SIN00675,denuncia,True,True,2026-02-10,False,False,
DOC002698,SIN00675,factura_taller,True,True,2026-02-10,False,False,
DOC002699,SIN00675,fotos,True,False,2026-02-10,False,False,
DOC002700,SIN00675,informe_perito,True,True,2026-02-10,False,False,
DOC002701,SIN00676,denuncia,True,True,2024-12-25,False,False,
DOC002702,SIN00676,factura_taller,True,True,2024-12-25,False,False,
DOC002703,SIN00676,fotos,True,True,2024-12-25,False,False,
DOC002704,SIN00676,informe_perito,True,True,2024-12-25,False,False,
DOC002705,SIN00677,denuncia,True,True,2024-05-20,False,False,
DOC002706,SIN00677,factura_taller,True,True,2024-05-20,False,False,
DOC002707,SIN00677,fotos,False,True,2024-05-20,False,False,
DOC002708,SIN00677,informe_perito,False,True,2024-05-20,False,False,
DOC002709,SIN00678,denuncia,True,True,2026-03-26,False,False,
DOC002710,SIN00678,factura_taller,True,True,2026-03-26,False,False,
DOC002711,SIN00678,fotos,True,True,2026-03-26,False,False,
DOC002712,SIN00678,informe_perito,True,True,2026-03-26,False,False,
DOC002713,SIN00679,denuncia,False,True,2025-07-27,False,False,
DOC002714,SIN00679,factura_taller,True,True,2025-07-27,False,False,
DOC002715,SIN00679,fotos,True,True,2025-07-27,False,False,
DOC002716,SIN00679,informe_perito,True,True,2025-07-27,False,False,
DOC002717,SIN00680,denuncia,True,True,2025-02-15,False,False,
DOC002718,SIN00680,factura_taller,True,True,2025-02-15,False,False,
DOC002719,SIN00680,fotos,True,True,2025-02-15,False,False,
DOC002720,SIN00680,informe_perito,True,True,2025-02-15,False,False,
DOC002721,SIN00681,denuncia,True,True,2024-07-04,False,False,
DOC002722,SIN00681,factura_taller,True,True,2024-07-04,False,False,
DOC002723,SIN00681,fotos,True,True,2024-07-04,False,False,
DOC002724,SIN00681,informe_perito,True,True,2024-07-04,False,False,
DOC002725,SIN00682,denuncia,True,True,2024-10-02,False,False,
DOC002726,SIN00682,factura_taller,True,True,2024-10-02,False,False,
DOC002727,SIN00682,fotos,True,True,2024-10-02,False,False,
DOC002728,SIN00682,informe_perito,True,True,2024-10-02,False,False,
DOC002729,SIN00683,denuncia,True,True,2025-04-01,False,False,
DOC002730,SIN00683,factura_taller,True,True,2025-04-01,False,False,
DOC002731,SIN00683,fotos,True,True,2025-04-01,False,False,
DOC002732,SIN00683,informe_perito,True,True,2025-04-01,False,False,
DOC002733,SIN00684,denuncia,True,True,2025-07-29,False,False,
DOC002734,SIN00684,factura_taller,True,True,2025-07-29,False,False,
DOC002735,SIN00684,fotos,True,True,2025-07-29,False,False,
DOC002736,SIN00684,informe_perito,True,True,2025-07-29,False,False,
DOC002737,SIN00685,denuncia,True,True,2025-03-10,False,False,
DOC002738,SIN00685,factura_taller,True,True,2025-03-10,False,False,
DOC002739,SIN00685,fotos,True,True,2025-03-10,False,False,
DOC002740,SIN00685,informe_perito,True,True,2025-03-10,False,False,
DOC002741,SIN00686,denuncia,True,True,2025-11-17,False,False,
DOC002742,SIN00686,factura_taller,True,True,2025-11-17,False,False,
DOC002743,SIN00686,fotos,True,True,2025-11-17,False,False,
DOC002744,SIN00686,informe_perito,True,True,2025-11-17,False,False,
DOC002745,SIN00687,denuncia,True,True,2025-05-14,False,False,
DOC002746,SIN00687,factura_taller,True,True,2025-05-14,False,False,
DOC002747,SIN00687,fotos,True,True,2025-05-14,False,False,
DOC002748,SIN00687,informe_perito,True,True,2025-05-14,False,False,
DOC002749,SIN00688,denuncia,True,True,2025-04-02,False,False,
DOC002750,SIN00688,factura_taller,True,False,2025-04-02,False,False,
DOC002751,SIN00688,fotos,True,True,2025-04-02,False,False,
DOC002752,SIN00688,informe_perito,True,True,2025-04-02,False,False,
DOC002753,SIN00689,denuncia,False,True,2026-03-03,False,False,
DOC002754,SIN00689,factura_taller,True,True,2026-03-03,False,False,
DOC002755,SIN00689,fotos,True,True,2026-03-03,False,False,
DOC002756,SIN00689,informe_perito,True,True,2026-03-03,False,False,
DOC002757,SIN00690,denuncia,True,True,2024-11-21,False,False,
DOC002758,SIN00690,factura_taller,True,True,2024-11-21,False,False,
DOC002759,SIN00690,fotos,True,True,2024-11-21,False,False,
DOC002760,SIN00690,informe_perito,True,True,2024-11-21,False,False,
DOC002761,SIN00691,denuncia,True,True,2026-04-23,False,False,
DOC002762,SIN00691,factura_taller,True,True,2026-04-23,False,False,
DOC002763,SIN00691,fotos,True,True,2026-04-23,False,False,
DOC002764,SIN00691,informe_perito,True,True,2026-04-23,False,False,
DOC002765,SIN00692,denuncia,True,True,2025-06-06,False,False,
DOC002766,SIN00692,factura_taller,True,True,2025-06-06,False,False,
DOC002767,SIN00692,fotos,True,True,2025-06-06,False,False,
DOC002768,SIN00692,informe_perito,True,True,2025-06-06,False,False,
DOC002769,SIN00693,denuncia,True,True,2025-09-05,False,False,
DOC002770,SIN00693,factura_taller,True,False,2025-09-05,False,False,
DOC002771,SIN00693,fotos,False,True,2025-09-05,False,False,
DOC002772,SIN00693,informe_perito,True,True,2025-09-05,False,False,
DOC002773,SIN00694,denuncia,True,False,2025-06-19,False,False,
DOC002774,SIN00694,factura_taller,True,True,2025-06-19,False,False,
DOC002775,SIN00694,fotos,False,True,2025-06-19,False,False,
DOC002776,SIN00694,informe_perito,True,True,2025-06-19,True,False,
DOC002777,SIN00695,denuncia,True,True,2025-02-02,False,False,
DOC002778,SIN00695,factura_taller,True,True,2025-02-02,False,False,
DOC002779,SIN00695,fotos,True,True,2025-02-02,False,False,
DOC002780,SIN00695,informe_perito,True,True,2025-02-02,False,False,
DOC002781,SIN00696,denuncia,True,True,2025-01-22,False,False,
DOC002782,SIN00696,factura_taller,True,True,2025-01-22,False,False,
DOC002783,SIN00696,fotos,True,True,2025-01-22,False,False,
DOC002784,SIN00696,informe_perito,True,True,2025-01-22,False,False,
DOC002785,SIN00697,denuncia,True,True,2025-10-18,False,False,
DOC002786,SIN00697,factura_taller,True,True,2025-10-18,False,False,
DOC002787,SIN00697,fotos,True,True,2025-10-18,False,False,
DOC002788,SIN00697,informe_perito,True,True,2025-10-18,False,False,
DOC002789,SIN00698,denuncia,True,True,2025-01-04,False,False,
DOC002790,SIN00698,factura_taller,True,False,2025-01-04,False,False,
DOC002791,SIN00698,fotos,True,True,2025-01-04,False,False,
DOC002792,SIN00698,informe_perito,True,True,2025-01-04,False,False,
DOC002793,SIN00699,denuncia,True,True,2024-11-12,False,False,
DOC002794,SIN00699,factura_taller,True,True,2024-11-12,False,False,
DOC002795,SIN00699,fotos,True,True,2024-11-12,False,False,
DOC002796,SIN00699,informe_perito,True,True,2024-11-12,False,False,
DOC002797,SIN00700,denuncia,True,True,2025-05-28,False,False,
DOC002798,SIN00700,factura_taller,True,True,2025-05-28,True,False,
DOC002799,SIN00700,fotos,True,True,2025-05-28,False,False,
DOC002800,SIN00700,informe_perito,True,True,2025-05-28,False,False,
DOC002801,SIN00701,denuncia,True,True,2025-06-04,False,False,
DOC002802,SIN00701,factura_taller,True,True,2025-06-04,False,False,
DOC002803,SIN00701,fotos,True,True,2025-06-04,False,False,
DOC002804,SIN00701,informe_perito,True,True,2025-06-04,False,False,
DOC002805,SIN00702,denuncia,True,True,2025-02-13,False,False,
DOC002806,SIN00702,factura_taller,True,True,2025-02-13,False,False,
DOC002807,SIN00702,fotos,True,True,2025-02-13,False,False,
DOC002808,SIN00702,informe_perito,True,True,2025-02-13,False,False,
DOC002809,SIN00703,denuncia,True,True,2026-05-03,False,False,
DOC002810,SIN00703,factura_taller,True,True,2026-05-03,False,False,
DOC002811,SIN00703,fotos,True,True,2026-05-03,False,False,
DOC002812,SIN00703,informe_perito,True,True,2026-05-03,False,False,
DOC002813,SIN00704,denuncia,False,False,2024-12-08,False,False,
DOC002814,SIN00704,factura_taller,True,True,2024-12-08,False,False,
DOC002815,SIN00704,fotos,True,True,2024-12-08,False,False,
DOC002816,SIN00704,informe_perito,True,True,2024-12-08,False,False,
DOC002817,SIN00705,denuncia,True,True,2025-08-23,False,False,
DOC002818,SIN00705,factura_taller,True,True,2025-08-23,False,False,
DOC002819,SIN00705,fotos,True,True,2025-08-23,False,False,
DOC002820,SIN00705,informe_perito,True,True,2025-08-23,False,False,
DOC002821,SIN00706,denuncia,False,True,2025-07-19,False,False,
DOC002822,SIN00706,factura_taller,True,False,2025-07-19,False,False,
DOC002823,SIN00706,fotos,True,True,2025-07-19,False,False,
DOC002824,SIN00706,informe_perito,True,True,2025-07-19,False,False,
DOC002825,SIN00707,denuncia,True,True,2024-10-02,False,False,
DOC002826,SIN00707,factura_taller,True,True,2024-10-02,False,False,
DOC002827,SIN00707,fotos,True,True,2024-10-02,False,False,
DOC002828,SIN00707,informe_perito,True,True,2024-10-02,False,False,
DOC002829,SIN00708,denuncia,True,True,2024-10-14,False,False,
DOC002830,SIN00708,factura_taller,True,True,2024-10-14,True,False,
DOC002831,SIN00708,fotos,True,True,2024-10-14,False,False,
DOC002832,SIN00708,informe_perito,True,True,2024-10-14,False,False,
DOC002833,SIN00709,denuncia,True,True,2024-08-07,False,False,
DOC002834,SIN00709,factura_taller,True,True,2024-08-07,False,False,
DOC002835,SIN00709,fotos,True,False,2024-08-07,False,False,
DOC002836,SIN00709,informe_perito,True,True,2024-08-07,False,False,
DOC002837,SIN00710,denuncia,True,True,2024-06-21,False,False,
DOC002838,SIN00710,factura_taller,False,True,2024-06-21,False,False,
DOC002839,SIN00710,fotos,True,True,2024-06-21,False,False,
DOC002840,SIN00710,informe_perito,True,True,2024-06-21,False,False,
DOC002841,SIN00711,denuncia,True,True,2024-06-26,True,False,
DOC002842,SIN00711,factura_taller,True,True,2024-06-26,True,False,
DOC002843,SIN00711,fotos,False,True,2024-06-26,False,False,
DOC002844,SIN00711,informe_perito,False,True,2024-06-26,False,False,
DOC002845,SIN00712,denuncia,True,True,2024-11-27,False,False,
DOC002846,SIN00712,factura_taller,True,True,2024-11-27,False,False,
DOC002847,SIN00712,fotos,False,True,2024-11-27,False,False,
DOC002848,SIN00712,informe_perito,True,True,2024-11-27,False,False,
DOC002849,SIN00713,denuncia,True,False,2025-03-10,False,False,
DOC002850,SIN00713,factura_taller,True,True,2025-03-10,True,True,Alteracion simulada para demo
DOC002851,SIN00713,fotos,True,False,2025-03-10,False,False,
